Id,Coordinates,Order,Distance,Time
64,"[[0, 0], [19, 26], [5, 15], [4, 7], [20, 2], [4, 61], [8, 18], [14, 28], [2, 38], [11, 87], [2, 63], [20, 91], [11, 64], [14, 51], [15, 54], [12, 54], [14, 13], [5, 14], [4, 71], [19, 67], [18, 88], [0, 0]]","[0, 3, 17, 2, 6, 1, 7, 13, 14, 15, 5, 10, 18, 9, 20, 11, 19, 12, 8, 16, 4, 21]",237.8095573006891,22.202553510665894
65,"[[0, 0], [89, 45], [72, 31], [50, 52], [89, 113], [93, 89], [73, 16], [89, 81], [64, 67], [51, 64], [17, 3], [49, 2], [101, 52], [62, 64], [104, 102], [100, 31], [75, 63], [9, 141], [72, 39], [96, 116], [2, 122], [0, 0]]","[0, 10, 11, 6, 2, 18, 1, 15, 12, 16, 3, 9, 13, 8, 7, 5, 14, 19, 4, 17, 20, 21]",543.5342370450376,19.921987056732178
66,"[[0, 0], [4, 102], [9, 94], [15, 18], [74, 77], [77, 135], [76, 145], [26, 34], [50, 133], [70, 127], [54, 131], [61, 33], [63, 13], [29, 147], [78, 14], [49, 60], [17, 47], [15, 153], [40, 127], [33, 43], [63, 45], [0, 0]]","[0, 3, 7, 19, 12, 14, 11, 20, 15, 4, 9, 5, 6, 10, 8, 18, 13, 17, 1, 2, 16, 21]",509.4903774258578,22.50203275680542
67,"[[0, 0], [116, 168], [113, 160], [113, 43], [22, 121], [13, 18], [55, 115], [74, 24], [34, 88], [57, 8], [79, 185], [128, 129], [27, 187], [51, 161], [109, 156], [63, 181], [61, 165], [80, 74], [77, 128], [56, 79], [67, 3], [0, 0]]","[0, 9, 20, 7, 3, 17, 19, 8, 4, 12, 13, 16, 15, 10, 1, 2, 14, 11, 18, 6, 5, 21]",699.2972667939921,23.20200228691101
68,"[[0, 0], [40, 2], [4, 14], [69, 35], [40, 11], [79, 43], [65, 91], [65, 51], [59, 55], [1, 70], [12, 1], [63, 9], [26, 5], [71, 50], [3, 31], [13, 29], [51, 3], [72, 79], [52, 86], [74, 51], [69, 54], [0, 0]]","[0, 10, 12, 4, 1, 16, 11, 3, 5, 19, 13, 20, 7, 8, 17, 6, 18, 9, 14, 15, 2, 21]",332.93299867647124,21.92200493812561
69,"[[0, 0], [15, 101], [55, 110], [130, 31], [92, 71], [60, 25], [124, 159], [52, 70], [2, 78], [44, 119], [58, 46], [64, 81], [73, 133], [81, 102], [22, 48], [20, 170], [18, 168], [109, 88], [56, 105], [57, 149], [87, 27], [0, 0]]","[0, 8, 1, 9, 2, 18, 7, 10, 5, 20, 3, 4, 17, 6, 15, 16, 19, 12, 13, 11, 14, 21]",798.6586264627955,20.03097105026245
70,"[[0, 0], [57, 16], [13, 74], [75, 65], [118, 82], [24, 16], [100, 49], [14, 86], [53, 76], [10, 69], [51, 68], [93, 27], [52, 77], [16, 57], [37, 26], [3, 18], [58, 11], [54, 22], [81, 19], [10, 16], [10, 26], [0, 0]]","[0, 15, 19, 5, 14, 17, 1, 16, 18, 11, 6, 4, 3, 8, 12, 10, 2, 9, 7, 13, 20, 21]",415.2233658590964,22.083999395370483
71,"[[0, 0], [65, 55], [62, 22], [43, 98], [59, 34], [42, 46], [35, 130], [34, 148], [95, 21], [9, 30], [29, 79], [86, 60], [64, 84], [52, 119], [78, 32], [51, 152], [18, 129], [86, 97], [55, 81], [6, 17], [83, 21], [0, 0]]","[0, 5, 4, 2, 14, 20, 8, 11, 1, 18, 12, 17, 13, 15, 7, 16, 6, 3, 10, 9, 19, 21]",535.6528918600876,20.84296941757202
72,"[[0, 0], [30, 9], [13, 32], [17, 18], [24, 30], [23, 8], [19, 12], [31, 24], [11, 26], [36, 11], [28, 22], [36, 32], [25, 25], [31, 10], [41, 10], [19, 14], [32, 8], [11, 15], [28, 7], [9, 30], [14, 14], [0, 0]]","[0, 17, 20, 3, 15, 6, 5, 18, 1, 13, 16, 9, 14, 10, 7, 11, 12, 4, 2, 19, 8, 21]",156.79365376316036,23.044996976852417
73,"[[0, 0], [27, 48], [4, 127], [41, 98], [76, 116], [39, 117], [28, 55], [72, 51], [19, 50], [67, 96], [56, 116], [24, 82], [38, 69], [16, 40], [69, 183], [17, 67], [64, 13], [2, 157], [52, 89], [36, 114], [69, 136], [0, 0]]","[0, 13, 8, 1, 6, 15, 11, 12, 18, 3, 19, 5, 10, 2, 17, 14, 20, 4, 9, 7, 16, 21]",591.0599638525082,23.267024755477905
74,"[[0, 0], [23, 35], [24, 18], [28, 3], [19, 8], [10, 24], [5, 35], [19, 41], [26, 20], [26, 29], [15, 17], [5, 5], [20, 25], [19, 9], [5, 23], [18, 25], [16, 4], [4, 5], [20, 6], [4, 7], [17, 14], [0, 0]]","[0, 17, 11, 19, 4, 13, 20, 10, 12, 9, 1, 7, 6, 14, 5, 15, 8, 2, 3, 18, 16, 21]",161.91556347178567,20.715001821517944
75,"[[0, 0], [4, 129], [2, 24], [42, 94], [60, 114], [61, 128], [40, 22], [17, 44], [40, 93], [29, 105], [47, 110], [29, 25], [4, 141], [42, 137], [55, 101], [18, 131], [38, 133], [9, 46], [47, 96], [60, 13], [6, 15], [0, 0]]","[0, 11, 6, 19, 8, 3, 18, 14, 10, 4, 5, 13, 16, 15, 12, 1, 9, 7, 17, 2, 20, 21]",439.9648856277145,20.676002740859985
76,"[[0, 0], [65, 14], [59, 40], [104, 28], [32, 10], [81, 54], [105, 13], [45, 13], [115, 31], [70, 12], [10, 7], [69, 58], [3, 18], [23, 8], [33, 20], [37, 13], [6, 11], [39, 14], [87, 15], [25, 10], [34, 20], [0, 0]]","[0, 10, 13, 19, 4, 15, 14, 20, 17, 7, 1, 9, 18, 6, 3, 8, 5, 11, 2, 12, 16, 21]",304.6795514533064,19.01331114768982
77,"[[0, 0], [29, 96], [38, 27], [43, 123], [23, 53], [26, 61], [28, 4], [34, 25], [5, 125], [22, 55], [39, 107], [29, 6], [25, 68], [25, 123], [27, 46], [15, 125], [28, 11], [10, 101], [32, 85], [2, 43], [43, 79], [0, 0]]","[0, 6, 11, 16, 7, 2, 14, 4, 9, 5, 20, 18, 1, 10, 3, 13, 15, 8, 17, 12, 19, 21]",349.8155542705301,19.35899806022644
78,"[[0, 0], [24, 10], [72, 36], [70, 70], [53, 50], [52, 50], [9, 94], [54, 67], [62, 63], [59, 82], [120, 35], [69, 67], [103, 7], [104, 61], [101, 77], [103, 56], [45, 84], [120, 72], [131, 19], [61, 74], [44, 98], [0, 0]]","[0, 5, 4, 8, 11, 19, 9, 20, 6, 16, 7, 3, 15, 13, 14, 17, 10, 18, 12, 2, 1, 21]",531.7161349937454,20.10999631881714
79,"[[0, 0], [171, 20], [105, 17], [107, 41], [149, 41], [12, 22], [28, 12], [153, 47], [100, 2], [84, 31], [163, 5], [171, 29], [118, 42], [44, 5], [176, 11], [167, 45], [76, 30], [13, 4], [64, 19], [5, 16], [119, 12], [0, 0]]","[0, 19, 5, 6, 18, 16, 9, 3, 12, 2, 4, 7, 15, 11, 1, 14, 10, 20, 8, 13, 17, 21]",457.4702328721473,20.320768117904663
80,"[[0, 0], [1, 70], [109, 67], [33, 23], [42, 45], [1, 62], [45, 65], [31, 53], [63, 30], [98, 28], [104, 46], [52, 52], [30, 42], [80, 23], [60, 36], [7, 11], [94, 6], [102, 65], [92, 21], [75, 54], [12, 70], [0, 0]]","[0, 15, 3, 12, 7, 4, 11, 14, 8, 13, 18, 16, 9, 10, 2, 17, 19, 6, 20, 1, 5, 21]",412.736654604698,20.00503206253052
81,"[[0, 0], [60, 3], [25, 8], [20, 35], [13, 38], [39, 30], [35, 34], [40, 31], [63, 18], [64, 15], [54, 14], [14, 7], [34, 25], [37, 29], [44, 7], [39, 22], [5, 28], [4, 23], [46, 8], [54, 3], [65, 34], [0, 0]]","[0, 11, 2, 14, 18, 19, 1, 10, 9, 8, 20, 7, 5, 15, 12, 13, 6, 3, 4, 16, 17, 21]",218.97007584464475,25.849036931991577
82,"[[0, 0], [31, 31], [42, 31], [65, 1], [36, 1], [57, 10], [35, 51], [22, 20], [53, 63], [23, 58], [52, 63], [40, 81], [28, 61], [64, 79], [63, 15], [47, 32], [34, 13], [39, 2], [58, 27], [11, 6], [24, 75], [0, 0]]","[0, 19, 16, 4, 17, 3, 5, 14, 18, 15, 2, 1, 6, 12, 9, 20, 11, 13, 8, 10, 7, 21]",337.1662316000049,17.82020902633667
83,"[[0, 0], [67, 17], [74, 25], [67, 25], [35, 19], [9, 3], [10, 26], [69, 9], [74, 1], [20, 4], [17, 25], [66, 1], [11, 20], [60, 13], [50, 9], [22, 17], [4, 16], [10, 23], [82, 26], [40, 3], [66, 11], [0, 0]]","[0, 16, 10, 6, 17, 12, 15, 4, 14, 13, 20, 7, 1, 3, 2, 18, 8, 11, 19, 9, 5, 21]",240.0113160610444,17.341813564300537
84,"[[0, 0], [104, 37], [157, 67], [40, 17], [1, 97], [47, 171], [112, 74], [95, 186], [156, 66], [116, 170], [171, 97], [50, 176], [134, 55], [41, 120], [25, 19], [54, 87], [94, 120], [59, 123], [19, 145], [31, 108], [66, 155], [0, 0]]","[0, 3, 1, 12, 8, 2, 10, 6, 17, 13, 19, 4, 18, 5, 11, 20, 7, 9, 16, 15, 14, 21]",807.3084289994342,20.71599841117859
85,"[[0, 0], [21, 14], [17, 15], [7, 16], [20, 11], [20, 2], [18, 10], [6, 9], [20, 12], [19, 15], [17, 7], [3, 12], [7, 4], [8, 5], [12, 1], [12, 7], [11, 17], [11, 7], [11, 4], [19, 10], [7, 3], [0, 0]]","[0, 20, 12, 13, 17, 15, 10, 6, 19, 4, 8, 1, 9, 2, 16, 3, 11, 7, 18, 5, 14, 21]",88.42578560005734,17.34479856491089
86,"[[0, 0], [4, 10], [10, 15], [17, 14], [51, 76], [54, 29], [52, 14], [27, 5], [4, 54], [24, 82], [69, 61], [52, 90], [33, 87], [81, 9], [28, 86], [109, 15], [118, 87], [35, 7], [12, 23], [118, 19], [73, 46], [0, 0]]","[0, 1, 2, 18, 3, 7, 17, 6, 5, 20, 10, 4, 12, 14, 9, 8, 11, 16, 19, 15, 13, 21]",536.1011102831287,19.149380445480347
87,"[[0, 0], [114, 19], [68, 14], [15, 44], [36, 20], [87, 30], [128, 13], [28, 16], [128, 27], [118, 24], [118, 42], [32, 38], [19, 38], [105, 46], [34, 22], [22, 31], [62, 8], [26, 1], [121, 18], [64, 37], [84, 14], [0, 0]]","[0, 7, 14, 4, 15, 12, 3, 11, 19, 5, 13, 10, 9, 1, 18, 6, 8, 20, 2, 16, 17, 21]",374.09931973757983,19.27822613716125
88,"[[0, 0], [15, 66], [15, 69], [30, 104], [15, 88], [50, 163], [36, 7], [34, 161], [49, 146], [46, 61], [17, 76], [50, 155], [19, 28], [33, 157], [54, 24], [49, 45], [5, 8], [25, 27], [28, 8], [48, 49], [50, 36], [0, 0]]","[0, 18, 6, 14, 20, 15, 19, 9, 1, 2, 10, 4, 8, 11, 5, 7, 13, 3, 17, 12, 16, 21]",427.49174352826816,21.39500093460083
89,"[[0, 0], [72, 2], [1, 11], [70, 39], [63, 1], [62, 15], [81, 31], [68, 27], [82, 4], [57, 8], [66, 6], [24, 29], [69, 18], [66, 29], [57, 7], [49, 10], [27, 17], [72, 20], [28, 36], [29, 33], [6, 20], [0, 0]]","[0, 2, 20, 11, 18, 19, 15, 9, 14, 4, 10, 1, 8, 17, 7, 13, 3, 6, 12, 5, 16, 21]",269.54246070281266,21.640969276428223
90,"[[0, 0], [19, 2], [22, 11], [97, 7], [66, 6], [42, 7], [97, 5], [45, 10], [59, 3], [32, 7], [12, 6], [88, 9], [46, 15], [82, 13], [26, 2], [48, 3], [2, 3], [23, 15], [77, 5], [1, 10], [50, 14], [0, 0]]","[0, 16, 10, 1, 14, 9, 5, 7, 12, 20, 13, 11, 3, 6, 18, 4, 8, 15, 17, 2, 19, 21]",222.41815988943705,19.7530038356781
91,"[[0, 0], [107, 36], [146, 61], [77, 78], [11, 123], [142, 48], [86, 69], [65, 59], [48, 180], [1, 40], [160, 100], [95, 141], [81, 90], [51, 141], [63, 51], [105, 169], [150, 121], [133, 150], [61, 17], [123, 164], [1, 30], [0, 0]]","[0, 18, 14, 7, 3, 12, 6, 1, 5, 2, 10, 16, 17, 19, 15, 11, 8, 13, 4, 9, 20, 21]",682.6537523594557,22.14931535720825
92,"[[0, 0], [28, 20], [3, 19], [63, 23], [43, 17], [83, 16], [7, 7], [44, 26], [59, 22], [66, 27], [7, 19], [3, 11], [68, 22], [7, 9], [122, 2], [117, 14], [89, 27], [14, 14], [111, 18], [127, 10], [45, 28], [0, 0]]","[0, 6, 13, 11, 2, 10, 17, 1, 7, 20, 8, 3, 9, 16, 18, 15, 19, 14, 5, 12, 4, 21]",298.39517440748136,14.177683115005491
93,"[[0, 0], [51, 12], [102, 24], [93, 3], [137, 26], [15, 34], [72, 9], [144, 10], [66, 25], [78, 5], [4, 2], [44, 3], [36, 7], [84, 29], [98, 12], [5, 1], [126, 12], [112, 37], [80, 20], [1, 11], [59, 1], [0, 0]]","[0, 19, 5, 12, 11, 20, 6, 9, 3, 14, 2, 17, 4, 7, 16, 13, 18, 8, 1, 15, 10, 21]",378.1533186850834,14.743003368377686
94,"[[0, 0], [5, 19], [8, 21], [12, 19], [82, 6], [110, 22], [17, 40], [28, 37], [93, 29], [47, 18], [12, 16], [80, 25], [27, 28], [50, 16], [104, 31], [115, 15], [7, 7], [57, 6], [43, 20], [12, 34], [87, 27], [0, 0]]","[0, 16, 10, 3, 1, 2, 19, 6, 7, 12, 18, 9, 13, 11, 20, 8, 14, 5, 15, 4, 17, 21]",292.68085297118046,16.481271743774414
95,"[[0, 0], [16, 89], [71, 62], [83, 69], [28, 7], [59, 81], [81, 82], [83, 82], [47, 20], [6, 56], [73, 35], [12, 72], [11, 48], [47, 68], [39, 37], [73, 36], [35, 100], [81, 87], [9, 80], [5, 85], [21, 23], [0, 0]]","[0, 4, 8, 14, 10, 15, 2, 3, 7, 6, 17, 5, 13, 16, 1, 19, 18, 11, 9, 12, 20, 21]",372.57008026887166,18.400312662124637
96,"[[0, 0], [2, 70], [50, 28], [26, 47], [38, 87], [15, 30], [27, 13], [32, 3], [31, 49], [30, 75], [20, 17], [44, 55], [49, 17], [25, 64], [26, 24], [42, 71], [47, 27], [9, 48], [1, 19], [44, 1], [7, 8], [0, 0]]","[0, 20, 10, 14, 6, 7, 19, 12, 16, 2, 11, 8, 3, 13, 15, 4, 9, 1, 17, 5, 18, 21]",320.20026079524075,13.919757604599
97,"[[0, 0], [93, 58], [85, 27], [106, 87], [68, 20], [153, 108], [18, 66], [85, 109], [51, 109], [139, 88], [34, 5], [111, 31], [63, 83], [12, 103], [22, 78], [103, 46], [83, 13], [4, 106], [3, 4], [73, 1], [9, 51], [0, 0]]","[0, 18, 10, 4, 16, 2, 15, 1, 3, 12, 14, 6, 20, 13, 17, 8, 7, 5, 9, 11, 19, 21]",710.1520897177145,16.14539098739624
98,"[[0, 0], [37, 53], [37, 63], [12, 26], [30, 9], [46, 55], [32, 76], [72, 16], [72, 58], [17, 73], [48, 10], [30, 52], [18, 73], [33, 74], [48, 33], [30, 20], [33, 49], [58, 76], [14, 2], [19, 76], [49, 23], [0, 0]]","[0, 18, 3, 16, 11, 1, 5, 2, 13, 6, 19, 12, 9, 17, 8, 14, 20, 7, 10, 15, 4, 21]",352.35892559994187,13.806227445602415
99,"[[0, 0], [7, 68], [87, 60], [20, 23], [135, 63], [75, 2], [41, 48], [101, 54], [1, 20], [127, 23], [23, 91], [85, 32], [3, 43], [46, 46], [9, 62], [133, 1], [109, 31], [3, 69], [121, 6], [88, 35], [112, 58], [0, 0]]","[0, 8, 3, 12, 14, 1, 17, 10, 6, 13, 11, 19, 16, 18, 15, 9, 4, 20, 7, 2, 5, 21]",532.7263439330924,14.067895650863647
100,"[[0, 0], [64, 48], [28, 54], [41, 12], [64, 85], [3, 101], [32, 32], [36, 93], [62, 74], [32, 53], [47, 67], [39, 40], [46, 51], [6, 42], [66, 33], [61, 95], [63, 6], [65, 88], [64, 65], [66, 54], [36, 4], [0, 0]]","[0, 20, 3, 11, 9, 2, 10, 18, 19, 1, 14, 16, 13, 5, 7, 15, 17, 4, 8, 12, 6, 21]",496.3645276743589,16.285528898239136
101,"[[0, 0], [79, 99], [63, 39], [95, 114], [27, 126], [103, 103], [13, 74], [133, 4], [12, 41], [112, 36], [30, 101], [70, 70], [175, 76], [64, 9], [122, 124], [80, 75], [17, 85], [47, 119], [159, 3], [9, 114], [160, 88], [0, 0]]","[0, 8, 6, 16, 10, 19, 4, 17, 1, 3, 5, 14, 20, 12, 18, 7, 9, 15, 11, 2, 13, 21]",674.8022006950854,19.74515414237976
102,"[[0, 0], [15, 109], [14, 140], [16, 156], [23, 147], [10, 56], [3, 117], [17, 175], [17, 176], [10, 19], [1, 123], [23, 46], [10, 157], [9, 173], [5, 47], [17, 169], [10, 6], [2, 28], [25, 145], [9, 150], [15, 165], [0, 0]]","[0, 16, 17, 14, 5, 6, 10, 2, 19, 12, 20, 15, 7, 8, 13, 3, 4, 18, 1, 11, 9, 21]",385.3511669464145,15.92730712890625
103,"[[0, 0], [84, 25], [50, 166], [39, 2], [83, 190], [96, 100], [54, 120], [16, 103], [84, 84], [70, 144], [84, 90], [87, 170], [35, 176], [74, 9], [4, 122], [68, 77], [53, 141], [3, 45], [35, 16], [45, 154], [68, 1], [0, 0]]","[0, 18, 3, 20, 13, 1, 15, 8, 10, 5, 6, 19, 2, 12, 4, 11, 9, 16, 14, 7, 17, 21]",614.426467918916,16.04690408706665
104,"[[0, 0], [19, 99], [22, 24], [7, 123], [8, 26], [2, 91], [4, 46], [21, 71], [21, 57], [23, 117], [21, 112], [17, 29], [22, 32], [17, 26], [2, 17], [13, 84], [4, 87], [20, 118], [10, 35], [18, 77], [1, 96], [0, 0]]","[0, 14, 4, 13, 11, 2, 12, 8, 7, 19, 15, 16, 5, 1, 10, 9, 17, 3, 20, 6, 18, 21]",303.390592008726,15.670485258102415
105,"[[0, 0], [15, 146], [75, 93], [9, 93], [133, 53], [48, 139], [66, 24], [83, 136], [111, 45], [22, 48], [18, 23], [41, 133], [74, 131], [89, 68], [37, 87], [5, 70], [20, 78], [70, 123], [29, 29], [134, 3], [11, 101], [0, 0]]","[0, 10, 18, 9, 16, 14, 13, 8, 4, 19, 6, 2, 17, 12, 7, 5, 11, 1, 20, 3, 15, 21]",681.6670552312293,15.55527687072754
106,"[[0, 0], [58, 10], [26, 52], [70, 55], [103, 34], [96, 28], [83, 38], [32, 13], [46, 46], [61, 65], [84, 54], [34, 50], [28, 57], [89, 52], [37, 55], [3, 48], [46, 12], [30, 72], [27, 36], [56, 60], [21, 41], [0, 0]]","[0, 7, 16, 6, 13, 10, 3, 19, 8, 11, 14, 12, 2, 18, 20, 15, 17, 9, 4, 5, 1, 21]",465.9894310896557,19.620031118392944
107,"[[0, 0], [90, 20], [87, 15], [87, 1], [38, 24], [102, 20], [83, 27], [21, 5], [1, 3], [7, 7], [54, 29], [7, 14], [79, 6], [108, 7], [58, 15], [6, 7], [7, 22], [50, 27], [95, 25], [28, 13], [56, 2], [0, 0]]","[0, 8, 15, 9, 11, 16, 4, 17, 10, 14, 6, 2, 1, 18, 5, 13, 3, 12, 20, 19, 7, 21]",280.15359229785616,22.79199814796448
108,"[[0, 0], [94, 25], [121, 26], [14, 47], [1, 81], [87, 85], [27, 42], [104, 68], [6, 64], [14, 11], [12, 7], [12, 16], [71, 9], [13, 71], [118, 48], [42, 41], [64, 15], [39, 33], [91, 22], [18, 24], [66, 33], [0, 0]]","[0, 10, 9, 19, 3, 8, 4, 13, 6, 15, 20, 16, 12, 18, 1, 2, 14, 7, 5, 17, 11, 21]",454.7509961740515,19.805996656417847
109,"[[0, 0], [35, 64], [4, 153], [54, 38], [70, 67], [36, 148], [7, 141], [28, 43], [5, 6], [44, 122], [48, 137], [70, 118], [16, 56], [43, 93], [70, 98], [42, 38], [51, 151], [26, 21], [9, 21], [73, 46], [12, 67], [0, 0]]","[0, 8, 17, 15, 3, 19, 4, 14, 11, 10, 16, 5, 2, 6, 9, 13, 1, 20, 12, 7, 18, 21]",469.4338005848815,19.920000076293945
110,"[[0, 0], [49, 57], [67, 6], [41, 43], [70, 36], [17, 27], [72, 47], [5, 31], [42, 37], [66, 8], [83, 3], [70, 2], [6, 4], [78, 5], [46, 28], [76, 27], [67, 29], [32, 37], [27, 47], [15, 21], [18, 6], [0, 0]]","[0, 12, 19, 5, 7, 18, 17, 3, 8, 14, 16, 1, 6, 4, 15, 9, 2, 11, 13, 10, 20, 21]",337.61801073927643,19.762999057769772
111,"[[0, 0], [62, 45], [50, 55], [92, 30], [42, 39], [105, 54], [128, 34], [130, 44], [141, 75], [141, 22], [174, 74], [64, 66], [31, 24], [185, 4], [15, 22], [20, 65], [84, 73], [37, 31], [131, 35], [136, 87], [173, 27], [0, 0]]","[0, 12, 17, 4, 2, 11, 16, 7, 18, 6, 9, 13, 20, 10, 8, 19, 5, 3, 1, 15, 14, 21]",587.0842566064443,18.98699975013733
112,"[[0, 0], [30, 25], [12, 132], [42, 138], [68, 135], [13, 79], [13, 85], [89, 35], [5, 80], [67, 45], [11, 135], [93, 104], [89, 126], [17, 70], [19, 11], [54, 108], [12, 58], [91, 101], [15, 31], [2, 59], [69, 83], [0, 0]]","[0, 18, 16, 19, 13, 5, 6, 8, 2, 10, 3, 4, 12, 11, 17, 15, 20, 7, 9, 1, 14, 21]",501.0961561950028,17.900028228759766
113,"[[0, 0], [61, 112], [99, 44], [106, 24], [75, 69], [44, 60], [40, 122], [30, 5], [40, 69], [24, 26], [12, 119], [68, 37], [105, 15], [42, 65], [61, 31], [29, 82], [52, 93], [93, 2], [33, 83], [2, 37], [25, 88], [0, 0]]","[0, 19, 9, 5, 13, 8, 18, 15, 20, 10, 6, 1, 16, 4, 11, 14, 2, 3, 12, 17, 7, 21]",499.80179078379376,16.91499924659729
114,"[[0, 0], [39, 27], [74, 26], [10, 28], [102, 33], [73, 24], [46, 8], [111, 35], [35, 22], [40, 30], [70, 21], [109, 15], [138, 29], [111, 35], [132, 34], [102, 35], [94, 28], [4, 28], [58, 17], [109, 26], [132, 9], [0, 0]]","[0, 17, 3, 8, 1, 9, 10, 5, 2, 16, 4, 15, 19, 13, 7, 14, 12, 20, 11, 18, 6, 21]",344.72831080714167,19.54996991157532
115,"[[0, 0], [121, 6], [15, 37], [67, 81], [58, 96], [113, 122], [102, 42], [8, 131], [148, 112], [30, 22], [127, 61], [98, 127], [22, 28], [9, 49], [136, 110], [131, 66], [57, 118], [14, 120], [4, 89], [49, 100], [86, 60], [0, 0]]","[0, 12, 2, 13, 18, 17, 7, 16, 19, 4, 3, 20, 10, 15, 8, 14, 5, 11, 6, 1, 9, 21]",676.6692406451889,21.665027618408203
116,"[[0, 0], [10, 40], [4, 9], [19, 34], [11, 13], [5, 68], [7, 43], [2, 32], [10, 25], [19, 2], [5, 45], [13, 39], [4, 7], [18, 42], [15, 21], [19, 53], [25, 26], [16, 60], [11, 37], [22, 55], [26, 37], [0, 0]]","[0, 12, 2, 4, 14, 8, 7, 18, 11, 1, 6, 10, 15, 19, 17, 5, 13, 20, 3, 16, 9, 21]",207.5634920249005,21.41699886322021
117,"[[0, 0], [85, 20], [43, 11], [133, 3], [87, 17], [65, 1], [2, 10], [92, 11], [172, 1], [48, 3], [173, 4], [41, 16], [150, 16], [61, 15], [105, 6], [116, 9], [136, 4], [134, 7], [161, 16], [159, 16], [105, 2], [0, 0]]","[0, 6, 11, 2, 13, 1, 4, 7, 14, 15, 17, 16, 12, 19, 18, 10, 8, 3, 20, 5, 9, 21]",377.3231270351124,21.25899839401245
118,"[[0, 0], [150, 19], [105, 9], [134, 18], [114, 8], [53, 17], [28, 7], [44, 24], [79, 5], [67, 11], [133, 6], [133, 1], [174, 1], [164, 22], [170, 10], [23, 16], [134, 20], [84, 21], [48, 17], [27, 18], [145, 20], [0, 0]]","[0, 15, 19, 7, 5, 9, 8, 2, 4, 3, 16, 20, 1, 13, 14, 12, 11, 10, 17, 18, 6, 21]",387.6599877531594,23.97599840164185
119,"[[0, 0], [4, 45], [24, 24], [2, 84], [4, 16], [9, 120], [22, 127], [7, 57], [6, 42], [20, 36], [9, 37], [14, 10], [12, 95], [1, 14], [5, 37], [21, 124], [16, 86], [7, 17], [20, 135], [4, 11], [7, 91], [0, 0]]","[0, 19, 4, 17, 11, 2, 9, 10, 8, 1, 3, 20, 5, 18, 6, 15, 12, 16, 7, 14, 13, 21]",313.8925381272396,23.13797235488892
120,"[[0, 0], [6, 36], [4, 29], [3, 53], [4, 6], [1, 75], [7, 62], [8, 19], [12, 51], [14, 37], [7, 13], [10, 74], [10, 69], [10, 72], [3, 48], [3, 12], [13, 57], [2, 52], [8, 25], [13, 54], [13, 53], [0, 0]]","[0, 4, 10, 7, 18, 9, 8, 20, 19, 16, 12, 13, 11, 5, 6, 3, 17, 14, 1, 2, 15, 21]",164.88107973028607,21.35099983215332
121,"[[0, 0], [9, 14], [12, 22], [23, 78], [30, 52], [71, 96], [66, 56], [21, 92], [67, 11], [47, 82], [59, 86], [29, 92], [35, 94], [9, 82], [52, 55], [35, 35], [1, 9], [9, 1], [16, 19], [16, 35], [57, 22], [0, 0]]","[0, 16, 1, 18, 2, 19, 15, 14, 6, 5, 10, 9, 12, 11, 7, 13, 3, 4, 20, 8, 17, 21]",384.0982822641697,20.58499813079834
122,"[[0, 0], [78, 51], [72, 134], [98, 113], [77, 25], [37, 135], [46, 23], [138, 38], [130, 76], [123, 79], [77, 78], [125, 75], [68, 5], [117, 7], [27, 79], [149, 172], [2, 35], [149, 136], [24, 98], [123, 5], [132, 105], [0, 0]]","[0, 16, 6, 4, 1, 3, 2, 5, 18, 14, 10, 9, 11, 20, 15, 17, 8, 7, 19, 13, 12, 21]",826.7717812623946,19.436506509780884
123,"[[0, 0], [93, 58], [20, 5], [56, 183], [103, 44], [7, 177], [4, 127], [26, 21], [43, 26], [14, 192], [90, 120], [45, 119], [93, 18], [65, 132], [82, 176], [89, 96], [22, 96], [33, 76], [72, 169], [53, 143], [84, 71], [0, 0]]","[0, 2, 7, 8, 12, 4, 1, 20, 15, 10, 13, 11, 6, 5, 9, 3, 14, 18, 19, 16, 17, 21]",651.7207056342946,17.703763484954834
124,"[[0, 0], [8, 79], [74, 99], [21, 35], [25, 69], [82, 78], [84, 49], [36, 66], [72, 21], [11, 77], [12, 32], [57, 13], [31, 98], [34, 70], [48, 5], [31, 75], [41, 8], [32, 25], [85, 66], [33, 2], [44, 26], [0, 0]]","[0, 19, 16, 20, 17, 3, 10, 4, 15, 13, 7, 9, 1, 12, 2, 5, 18, 6, 8, 11, 14, 21]",418.1074020393335,16.39184308052063
125,"[[0, 0], [115, 11], [118, 8], [169, 54], [105, 37], [84, 68], [56, 28], [143, 31], [1, 71], [23, 42], [138, 68], [78, 67], [126, 58], [87, 20], [68, 15], [167, 58], [33, 62], [138, 38], [161, 48], [12, 29], [61, 38], [0, 0]]","[0, 19, 9, 20, 6, 14, 13, 4, 1, 2, 7, 17, 18, 3, 15, 10, 12, 5, 11, 16, 8, 21]",518.2047934980052,17.657578468322754
126,"[[0, 0], [129, 9], [14, 10], [35, 4], [47, 5], [128, 1], [55, 12], [25, 11], [25, 12], [59, 5], [29, 9], [91, 13], [60, 8], [47, 5], [19, 11], [56, 3], [83, 7], [113, 7], [20, 7], [42, 11], [27, 1], [0, 0]]","[0, 2, 14, 7, 8, 10, 3, 4, 13, 15, 9, 12, 16, 17, 1, 5, 11, 6, 19, 20, 18, 21]",282.7379024403674,18.958027601242065
